1,902.15
2,1119
3,1102.9
4,1173.9
5,1211.8
6,1282.2
7,1332.9
8,1536.2
9,1545.9
10,1579.3
11,1730.4
12,1810.4
13,1925.7
14,1937.2
15,1979.9
16,1916
17,1886.1
18,1829.2
19,1930
20,1997.7
21,1717.4
22,1759.4
23,1802.6
24,1788.6
25,1760.3
26,1770.7
27,1475.2
28,1545.9
29,1593.8
30,1821.3
31,1524.6
32,1933.8
33,934.56
34,809.87
35,1403.9
36,878.69
37,988.99
38,1711.3
39,1526.4
40,1777.5
41,1690.6
42,1731.1
43,1778.1
44,1795.5
45,1897.8
46,1842.6
47,1826.6
48,1964.2
49,1937.7
50,1679.8
51,2179.4
52,1850.7
53,875.2
54,1067.7
55,1627.5
56,1726.5
57,2035.1
58,2055.8
59,1913.8
60,1921.9
61,1849.2
62,1875.2
63,1736.7
64,1736.2
65,1741.3
66,1715.6
67,1815.2
68,1770.6
69,1987.8
70,728.37
71,860.45
72,1870.8
73,1862.2
74,1844.4
75,1782.2
76,1736.2
77,1865.3
78,1808.6
79,1754.2
80,1675.7
81,2013.2
82,1669.6
83,1465.3
84,1674.4
85,1713.2
86,1731.2
87,1714.3
88,1439.1
89,1693.4
90,1814.6
91,1878.3
92,2073.3
93,2048.5
94,1937.4
95,2088.5
96,1980.7
97,2092.1
98,2151.8
99,2168.9
100,1889.5
101,1527.4
102,1954.4
103,2107.1
104,1823.6
105,2112.1
106,2080
107,2129.5
108,2126.7
109,2151.6
110,2051.2
111,1860.6
112,1774
113,1662.5
114,1589.3
115,1710.7
116,1410.2
117,1900.4
118,1878.2
119,1942.3
120,1947.5
121,1775.8
122,2051.2
123,2054.4
124,2077.9
125,2118.9
126,2143.8
127,2060.9
128,2180.3
129,1937.6
130,1897.3
131,1938.1
132,1875.5
133,1318.5
134,1203.3
135,1813.9
136,704.01
137,932.88
138,1036.8
139,880.4
140,981.18
141,1540.9
142,1654.5
143,1632.5
144,1757.5
145,1742.5
146,1672.9
147,1539.1
148,1529.5
149,1646.2
150,1476.1
